CRF++: Yet Another CRF Tool Kit
Copyright (C) 2005-2013 Taku Kudo, All rights reserved.

reading training data: 100.. 200.. 300.. 400.. 500.. 600.. 700.. 800.. 900.. 1000.. 1100.. 1200.. 1300.. 1400.. 1500.. 1600.. 1700.. 1800.. 1900.. 2000.. 2100.. 2200.. 2300.. 2400.. 2500.. 2600.. 2700.. 2800.. 2900.. 3000.. 3100.. 3200.. 3300.. 3400.. 3500.. 3600.. 3700.. 3800.. 3900.. 4000.. 4100.. 4200.. 4300.. 4400.. 4500.. 4600.. 4700.. 4800.. 4900.. 5000.. 5100.. 5200.. 5300.. 5400.. 5500.. 5600.. 5700.. 5800.. 5900.. 6000.. 6100.. 6200.. 6300.. 6400.. 6500.. 6600.. 6700.. 6800.. 6900.. 7000.. 7100.. 7200.. 7300.. 7400.. 7500.. 7600.. 7700.. 7800.. 7900.. 8000.. 8100.. 8200.. 8300.. 8400.. 8500.. 8600.. 8700.. 8800.. 8900.. 9000.. 9100.. 9200.. 9300.. 9400.. 9500.. 9600.. 9700.. 9800.. 9900.. 10000.. 10100.. 10200.. 10300.. 10400.. 10500.. 10600.. 10700.. 10800.. 10900.. 11000.. 11100.. 11200.. 11300.. 11400.. 11500.. 11600.. 11700.. 11800.. 11900.. 12000.. 12100.. 12200.. 12300.. 12400.. 12500.. 12600.. 12700.. 12800.. 12900.. 13000.. 13100.. 13200.. 13300.. 13400.. 13500.. 13600.. 13700.. 13800.. 13900.. 14000.. 14100.. 14200.. 14300.. 14400.. 14500.. 14600.. 14700.. 14800.. 14900.. 15000.. 15100.. 15200.. 15300.. 15400.. 15500.. 
Done!16.89 s

Number of sentences: 15586
Number of features:  1528756
Number of thread(s): 4
Freq:                4
eta:                 0.00010
C:                   3.00000
shrinking size:      20
iter=36 terr=0.01100 serr=0.24124 act=1528756 obj=19520.42067 diff=0.02092
iter=37 terr=0.01082 serr=0.23887 act=1528756 obj=19236.14394 diff=0.01456
iter=38 terr=0.01082 serr=0.23508 act=1528756 obj=18676.57280 diff=0.02909
iter=39 terr=0.00997 serr=0.22783 act=1528756 obj=17543.22133 diff=0.06068
iter=40 terr=0.00979 serr=0.22366 act=1528756 obj=17075.47214 diff=0.02666
iter=41 terr=0.00905 serr=0.21192 act=1528756 obj=16396.84838 diff=0.03974
iter=42 terr=0.00899 serr=0.20897 act=1528756 obj=15293.98177 diff=0.06726
iter=43 terr=0.00889 serr=0.20781 act=1528756 obj=15146.58000 diff=0.00964
iter=44 terr=0.00863 serr=0.20358 act=1528756 obj=14688.36683 diff=0.03025
iter=45 terr=0.00817 serr=0.19659 act=1528756 obj=13966.91247 diff=0.04912
iter=46 terr=0.00842 serr=0.20185 act=1528756 obj=14866.50646 diff=0.06441
iter=47 terr=0.00785 serr=0.18889 act=1528756 obj=13668.16320 diff=0.08061
iter=48 terr=0.00764 serr=0.18446 act=1528756 obj=13232.87595 diff=0.03185
iter=49 terr=0.00749 serr=0.18074 act=1528756 obj=12811.54700 diff=0.03184
iter=50 terr=0.00706 serr=0.17400 act=1528756 obj=12324.46081 diff=0.03802
iter=51 terr=0.00696 serr=0.17208 act=1528756 obj=12187.22036 diff=0.01114
iter=52 terr=0.00685 serr=0.16887 act=1528756 obj=11946.49089 diff=0.01975
iter=53 terr=0.00659 serr=0.16322 act=1528756 obj=11515.36583 diff=0.03609
iter=54 terr=0.00629 serr=0.15751 act=1528756 obj=10972.17329 diff=0.04717
iter=55 terr=0.00601 serr=0.15668 act=1528756 obj=11116.12221 diff=0.01312
iter=56 terr=0.00599 serr=0.15232 act=1528756 obj=10709.43685 diff=0.03659
iter=57 terr=0.00628 serr=0.16059 act=1528756 obj=10914.42617 diff=0.01914
iter=58 terr=0.00591 serr=0.15206 act=1528756 obj=10603.35950 diff=0.02850
iter=59 terr=0.00582 serr=0.14994 act=1528756 obj=10465.64296 diff=0.01299
iter=60 terr=0.00564 serr=0.14558 act=1528756 obj=10243.67002 diff=0.02121
iter=61 terr=0.00544 serr=0.14179 act=1528756 obj=9955.38187 diff=0.02814
iter=62 terr=0.00517 serr=0.13621 act=1528756 obj=9610.02840 diff=0.03469
iter=63 terr=0.00552 serr=0.14192 act=1528756 obj=9660.12354 diff=0.00521
iter=64 terr=0.00521 serr=0.13640 act=1528756 obj=9438.39377 diff=0.02295
iter=65 terr=0.00510 serr=0.13557 act=1528756 obj=9367.00248 diff=0.00756
iter=66 terr=0.00502 serr=0.13352 act=1528756 obj=9213.54244 diff=0.01638
iter=67 terr=0.00503 serr=0.13358 act=1528756 obj=9163.28561 diff=0.00545
iter=68 terr=0.00501 serr=0.13294 act=1528756 obj=9100.47652 diff=0.00685
iter=69 terr=0.00494 serr=0.13082 act=1528756 obj=8955.87733 diff=0.01589
iter=70 terr=0.00464 serr=0.12479 act=1528756 obj=8658.20814 diff=0.03324
iter=71 terr=0.00450 serr=0.12280 act=1528756 obj=8356.96130 diff=0.03479
iter=72 terr=0.00429 serr=0.11780 act=1528756 obj=8089.79059 diff=0.03197
iter=73 terr=0.00411 serr=0.11600 act=1528756 obj=7964.12038 diff=0.01553
iter=74 terr=0.00406 serr=0.11388 act=1528756 obj=7883.12802 diff=0.01017
iter=75 terr=0.00405 serr=0.11337 act=1528756 obj=7829.17949 diff=0.00684
iter=76 terr=0.00398 serr=0.11145 act=1528756 obj=7778.63262 diff=0.00646
iter=77 terr=0.00387 serr=0.10830 act=1528756 obj=7604.10036 diff=0.02244
iter=78 terr=0.00369 serr=0.10413 act=1528756 obj=7399.23597 diff=0.02694
iter=79 terr=0.00365 serr=0.10182 act=1528756 obj=7275.30462 diff=0.01675
iter=80 terr=0.00345 serr=0.09919 act=1528756 obj=7218.39144 diff=0.00782
iter=81 terr=0.00339 serr=0.09836 act=1528756 obj=7130.09989 diff=0.01223
iter=82 terr=0.00338 serr=0.09791 act=1528756 obj=7077.25366 diff=0.00741
iter=83 terr=0.00327 serr=0.09534 act=1528756 obj=6997.64377 diff=0.01125
iter=84 terr=0.00317 serr=0.09297 act=1528756 obj=6896.55224 diff=0.01445
iter=85 terr=0.00309 serr=0.09072 act=1528756 obj=6739.95455 diff=0.02271
iter=86 terr=0.00302 serr=0.08899 act=1528756 obj=6613.22966 diff=0.01880
iter=87 terr=0.00289 serr=0.08610 act=1528756 obj=6504.40247 diff=0.01646
iter=88 terr=0.00286 serr=0.08501 act=1528756 obj=6452.84844 diff=0.00793
iter=89 terr=0.00277 serr=0.08283 act=1528756 obj=6358.02894 diff=0.01469
iter=90 terr=0.00261 serr=0.08155 act=1528756 obj=6370.45186 diff=0.00195
iter=91 terr=0.00264 serr=0.08084 act=1528756 obj=6283.74172 diff=0.01361
iter=92 terr=0.00257 serr=0.07917 act=1528756 obj=6196.79759 diff=0.01384
iter=93 terr=0.00250 serr=0.07763 act=1528756 obj=6155.25112 diff=0.00670
iter=94 terr=0.00244 serr=0.07622 act=1528756 obj=6112.30046 diff=0.00698
iter=95 terr=0.00234 serr=0.07417 act=1528756 obj=6010.90693 diff=0.01659
iter=96 terr=0.00232 serr=0.07372 act=1528756 obj=5970.79120 diff=0.00667
iter=97 terr=0.00233 serr=0.07340 act=1528756 obj=5898.67926 diff=0.01208
iter=98 terr=0.00227 serr=0.07173 act=1528756 obj=5840.74518 diff=0.00982
iter=99 terr=0.00222 serr=0.07051 act=1528756 obj=5793.61361 diff=0.00807
iter=100 terr=0.00211 serr=0.06730 act=1528756 obj=5675.63263 diff=0.02036
iter=101 terr=0.00203 serr=0.06666 act=1528756 obj=5654.43365 diff=0.00374
iter=102 terr=0.00202 serr=0.06653 act=1528756 obj=5639.23208 diff=0.00269
iter=103 terr=0.00199 serr=0.06487 act=1528756 obj=5597.36580 diff=0.00742
iter=104 terr=0.00192 serr=0.06301 act=1528756 obj=5544.24244 diff=0.00949
iter=105 terr=0.00185 serr=0.06153 act=1528756 obj=5503.39276 diff=0.00737
iter=106 terr=0.00179 serr=0.05960 act=1528756 obj=5474.59438 diff=0.00523
iter=107 terr=0.00175 serr=0.05883 act=1528756 obj=5446.73595 diff=0.00509
iter=108 terr=0.00172 serr=0.05826 act=1528756 obj=5431.23533 diff=0.00285
iter=109 terr=0.00170 serr=0.05787 act=1528756 obj=5392.02924 diff=0.00722
iter=110 terr=0.00165 serr=0.05691 act=1528756 obj=5332.41281 diff=0.01106
iter=111 terr=0.00163 serr=0.05518 act=1528756 obj=5243.63800 diff=0.01665
iter=112 terr=0.00161 serr=0.05466 act=1528756 obj=5231.68550 diff=0.00228
iter=113 terr=0.00159 serr=0.05422 act=1528756 obj=5178.89560 diff=0.01009
iter=114 terr=0.00154 serr=0.05300 act=1528756 obj=5156.52963 diff=0.00432
iter=115 terr=0.00151 serr=0.05178 act=1528756 obj=5139.90538 diff=0.00322
iter=116 terr=0.00145 serr=0.05024 act=1528756 obj=5074.86196 diff=0.01265
iter=117 terr=0.00139 serr=0.04825 act=1528756 obj=5021.93897 diff=0.01043
iter=118 terr=0.00141 serr=0.04793 act=1528756 obj=5026.38520 diff=0.00089
iter=119 terr=0.00137 serr=0.04722 act=1528756 obj=4992.79009 diff=0.00668
iter=120 terr=0.00131 serr=0.04594 act=1528756 obj=4947.93076 diff=0.00898
iter=121 terr=0.00124 serr=0.04382 act=1528756 obj=4897.40112 diff=0.01021
iter=122 terr=0.00116 serr=0.04113 act=1528756 obj=4849.20089 diff=0.00984
iter=123 terr=0.00190 serr=0.05787 act=1528756 obj=5602.08136 diff=0.15526
iter=124 terr=0.00113 serr=0.04004 act=1528756 obj=4837.99030 diff=0.13639
iter=125 terr=0.00110 serr=0.03888 act=1528756 obj=4812.17771 diff=0.00534
iter=126 terr=0.00106 serr=0.03779 act=1528756 obj=4786.76485 diff=0.00528
iter=127 terr=0.00104 serr=0.03670 act=1528756 obj=4770.19753 diff=0.00346
iter=128 terr=0.00097 serr=0.03477 act=1528756 obj=4721.10627 diff=0.01029
iter=129 terr=0.00087 serr=0.03182 act=1528756 obj=4682.05904 diff=0.00827
iter=130 terr=0.00089 serr=0.03247 act=1528756 obj=4654.58321 diff=0.00587
iter=131 terr=0.00086 serr=0.03137 act=1528756 obj=4633.05439 diff=0.00463
iter=132 terr=0.00080 serr=0.02926 act=1528756 obj=4613.98838 diff=0.00412
iter=133 terr=0.00090 serr=0.03298 act=1528756 obj=4648.65960 diff=0.00751
iter=134 terr=0.00081 serr=0.02971 act=1528756 obj=4595.13280 diff=0.01151
iter=135 terr=0.00075 serr=0.02791 act=1528756 obj=4566.83014 diff=0.00616
iter=136 terr=0.00069 serr=0.02586 act=1528756 obj=4528.98782 diff=0.00829
iter=137 terr=0.00065 serr=0.02496 act=1528756 obj=4510.80660 diff=0.00401
iter=138 terr=0.00221 serr=0.06070 act=1528756 obj=5514.71233 diff=0.22256
iter=139 terr=0.00067 serr=0.02521 act=1528756 obj=4505.78162 diff=0.18295
iter=140 terr=0.00065 serr=0.02477 act=1528756 obj=4489.83125 diff=0.00354
iter=141 terr=0.00067 serr=0.02483 act=1528756 obj=4483.56098 diff=0.00140
iter=142 terr=0.00066 serr=0.02445 act=1528756 obj=4465.59167 diff=0.00401
iter=143 terr=0.00066 serr=0.02412 act=1528756 obj=4454.59694 diff=0.00246
iter=144 terr=0.00066 serr=0.02425 act=1528756 obj=4442.46889 diff=0.00272
iter=145 terr=0.00064 serr=0.02355 act=1528756 obj=4422.38728 diff=0.00452
iter=146 terr=0.00067 serr=0.02393 act=1528756 obj=4454.15236 diff=0.00718
iter=147 terr=0.00064 serr=0.02329 act=1528756 obj=4414.79622 diff=0.00884
iter=148 terr=0.00062 serr=0.02239 act=1528756 obj=4393.77717 diff=0.00476
iter=149 terr=0.00060 serr=0.02188 act=1528756 obj=4382.84612 diff=0.00249
iter=150 terr=0.00057 serr=0.02098 act=1528756 obj=4365.33352 diff=0.00400
iter=151 terr=0.00056 serr=0.02156 act=1528756 obj=4423.81355 diff=0.01340
iter=152 terr=0.00054 serr=0.02027 act=1528756 obj=4356.21858 diff=0.01528
iter=153 terr=0.00051 serr=0.01963 act=1528756 obj=4337.37765 diff=0.00433
iter=154 terr=0.00049 serr=0.01918 act=1528756 obj=4320.39471 diff=0.00392
iter=155 terr=0.00049 serr=0.01867 act=1528756 obj=4309.06403 diff=0.00262
iter=156 terr=0.00050 serr=0.01918 act=1528756 obj=4324.23301 diff=0.00352
iter=157 terr=0.00048 serr=0.01848 act=1528756 obj=4303.29001 diff=0.00484
iter=158 terr=0.00047 serr=0.01809 act=1528756 obj=4299.33448 diff=0.00092
iter=159 terr=0.00048 serr=0.01829 act=1528756 obj=4293.39056 diff=0.00138
iter=160 terr=0.00048 serr=0.01829 act=1528756 obj=4287.62842 diff=0.00134
iter=161 terr=0.00049 serr=0.01848 act=1528756 obj=4297.07569 diff=0.00220
iter=162 terr=0.00048 serr=0.01841 act=1528756 obj=4282.08697 diff=0.00349
iter=163 terr=0.00048 serr=0.01829 act=1528756 obj=4274.06684 diff=0.00187
iter=164 terr=0.00046 serr=0.01803 act=1528756 obj=4268.61205 diff=0.00128
iter=165 terr=0.00045 serr=0.01758 act=1528756 obj=4262.05714 diff=0.00154
iter=166 terr=0.00045 serr=0.01758 act=1528756 obj=4253.10418 diff=0.00210
iter=167 terr=0.00043 serr=0.01675 act=1528756 obj=4231.14862 diff=0.00516
iter=168 terr=0.00042 serr=0.01655 act=1528756 obj=4215.38849 diff=0.00372
iter=169 terr=0.00044 serr=0.01681 act=1528756 obj=4202.95633 diff=0.00295
iter=170 terr=0.00043 serr=0.01675 act=1528756 obj=4184.45577 diff=0.00440
iter=171 terr=0.00044 serr=0.01681 act=1528756 obj=4182.83896 diff=0.00039
iter=172 terr=0.00041 serr=0.01598 act=1528756 obj=4170.57944 diff=0.00293
iter=173 terr=0.00041 serr=0.01578 act=1528756 obj=4166.68249 diff=0.00093
iter=174 terr=0.00042 serr=0.01591 act=1528756 obj=4154.46996 diff=0.00293
iter=175 terr=0.00043 serr=0.01642 act=1528756 obj=4139.51969 diff=0.00360
iter=176 terr=0.00047 serr=0.01771 act=1528756 obj=4134.10367 diff=0.00131
iter=177 terr=0.00047 serr=0.01745 act=1528756 obj=4110.98821 diff=0.00559
iter=178 terr=0.00047 serr=0.01726 act=1528756 obj=4105.43762 diff=0.00135
iter=179 terr=0.00044 serr=0.01687 act=1528756 obj=4096.72482 diff=0.00212
iter=180 terr=0.00046 serr=0.01726 act=1528756 obj=4095.58368 diff=0.00028
iter=181 terr=0.00045 serr=0.01675 act=1528756 obj=4089.39363 diff=0.00151
iter=182 terr=0.00042 serr=0.01578 act=1528756 obj=4081.09190 diff=0.00203
iter=183 terr=0.00042 serr=0.01598 act=1528756 obj=4076.62787 diff=0.00109
iter=184 terr=0.00042 serr=0.01559 act=1528756 obj=4064.25974 diff=0.00303
iter=185 terr=0.00042 serr=0.01559 act=1528756 obj=4059.13175 diff=0.00126
iter=186 terr=0.00042 serr=0.01553 act=1528756 obj=4055.03092 diff=0.00101
iter=187 terr=0.00042 serr=0.01572 act=1528756 obj=4041.00711 diff=0.00346
iter=188 terr=0.00062 serr=0.02188 act=1528756 obj=4335.00262 diff=0.07275
iter=189 terr=0.00041 serr=0.01540 act=1528756 obj=4038.71334 diff=0.06835
iter=190 terr=0.00041 serr=0.01540 act=1528756 obj=4034.95517 diff=0.00093
iter=191 terr=0.00040 serr=0.01514 act=1528756 obj=4027.58741 diff=0.00183
iter=192 terr=0.00039 serr=0.01501 act=1528756 obj=4016.45089 diff=0.00277
iter=193 terr=0.00038 serr=0.01431 act=1528756 obj=4013.73095 diff=0.00068
iter=194 terr=0.00038 serr=0.01431 act=1528756 obj=4002.50605 diff=0.00280
iter=195 terr=0.00038 serr=0.01431 act=1528756 obj=4000.63084 diff=0.00047
iter=196 terr=0.00038 serr=0.01424 act=1528756 obj=3997.03650 diff=0.00090
iter=197 terr=0.00038 serr=0.01424 act=1528756 obj=3991.76454 diff=0.00132
iter=198 terr=0.00039 serr=0.01482 act=1528756 obj=4017.23486 diff=0.00638
iter=199 terr=0.00036 serr=0.01379 act=1528756 obj=3988.45468 diff=0.00716
iter=200 terr=0.00035 serr=0.01309 act=1528756 obj=3980.00224 diff=0.00212
iter=201 terr=0.00035 serr=0.01290 act=1528756 obj=3974.43962 diff=0.00140
iter=202 terr=0.00032 serr=0.01232 act=1528756 obj=3966.87226 diff=0.00190
iter=203 terr=0.00033 serr=0.01245 act=1528756 obj=3959.92449 diff=0.00175
iter=204 terr=0.00031 serr=0.01213 act=1528756 obj=3948.13102 diff=0.00298
iter=205 terr=0.00031 serr=0.01200 act=1528756 obj=3942.55702 diff=0.00141
iter=206 terr=0.00031 serr=0.01181 act=1528756 obj=3937.42930 diff=0.00130
iter=207 terr=0.00031 serr=0.01155 act=1528756 obj=3931.60996 diff=0.00148
iter=208 terr=0.00030 serr=0.01123 act=1528756 obj=3925.16590 diff=0.00164
iter=209 terr=0.00031 serr=0.01129 act=1528756 obj=3921.40695 diff=0.00096
iter=210 terr=0.00031 serr=0.01123 act=1528756 obj=3919.41131 diff=0.00051
iter=211 terr=0.00030 serr=0.01110 act=1528756 obj=3914.46717 diff=0.00126
iter=212 terr=0.00029 serr=0.01104 act=1528756 obj=3909.89061 diff=0.00117
iter=213 terr=0.00034 serr=0.01187 act=1528756 obj=3952.04849 diff=0.01078
iter=214 terr=0.00029 serr=0.01104 act=1528756 obj=3907.10215 diff=0.01137
iter=215 terr=0.00028 serr=0.01065 act=1528756 obj=3900.21944 diff=0.00176
iter=216 terr=0.00029 serr=0.01104 act=1528756 obj=3886.54224 diff=0.00351
iter=217 terr=0.00030 serr=0.01116 act=1528756 obj=3902.60017 diff=0.00413
iter=218 terr=0.00028 serr=0.01059 act=1528756 obj=3883.89714 diff=0.00479
iter=219 terr=0.00028 serr=0.01059 act=1528756 obj=3882.60304 diff=0.00033
iter=220 terr=0.00027 serr=0.01039 act=1528756 obj=3876.73764 diff=0.00151
iter=221 terr=0.00026 serr=0.01001 act=1528756 obj=3873.13619 diff=0.00093
iter=222 terr=0.00026 serr=0.01001 act=1528756 obj=3867.43019 diff=0.00147
iter=223 terr=0.00026 serr=0.00975 act=1528756 obj=3865.40027 diff=0.00052
iter=224 terr=0.00028 serr=0.01052 act=1528756 obj=3885.95401 diff=0.00532
iter=225 terr=0.00026 serr=0.00975 act=1528756 obj=3862.97521 diff=0.00591
iter=226 terr=0.00026 serr=0.00982 act=1528756 obj=3859.08931 diff=0.00101
iter=227 terr=0.00025 serr=0.00930 act=1528756 obj=3855.49893 diff=0.00093
iter=228 terr=0.00024 serr=0.00917 act=1528756 obj=3853.46133 diff=0.00053
iter=229 terr=0.00024 serr=0.00911 act=1528756 obj=3851.11057 diff=0.00061
iter=230 terr=0.00026 serr=0.00937 act=1528756 obj=3856.96279 diff=0.00152
iter=231 terr=0.00024 serr=0.00905 act=1528756 obj=3849.74393 diff=0.00187
iter=232 terr=0.00024 serr=0.00911 act=1528756 obj=3848.22374 diff=0.00039
iter=233 terr=0.00024 serr=0.00898 act=1528756 obj=3847.02163 diff=0.00031
iter=234 terr=0.00024 serr=0.00911 act=1528756 obj=3845.20548 diff=0.00047
iter=235 terr=0.00025 serr=0.00956 act=1528756 obj=3843.61129 diff=0.00041
iter=236 terr=0.00025 serr=0.00930 act=1528756 obj=3840.60507 diff=0.00078
iter=237 terr=0.00025 serr=0.00930 act=1528756 obj=3839.20678 diff=0.00036
iter=238 terr=0.00024 serr=0.00924 act=1528756 obj=3837.29183 diff=0.00050
iter=239 terr=0.00024 serr=0.00930 act=1528756 obj=3833.53900 diff=0.00098
iter=240 terr=0.00024 serr=0.00911 act=1528756 obj=3829.23463 diff=0.00112
iter=241 terr=0.00025 serr=0.00917 act=1528756 obj=3826.57678 diff=0.00069
iter=242 terr=0.00024 serr=0.00879 act=1528756 obj=3821.71317 diff=0.00127
iter=243 terr=0.00023 serr=0.00879 act=1528756 obj=3819.88878 diff=0.00048
iter=244 terr=0.00023 serr=0.00879 act=1528756 obj=3818.18290 diff=0.00045
iter=245 terr=0.00024 serr=0.00905 act=1528756 obj=3816.73793 diff=0.00038
iter=246 terr=0.00024 serr=0.00885 act=1528756 obj=3815.55961 diff=0.00031
iter=247 terr=0.00024 serr=0.00885 act=1528756 obj=3815.02457 diff=0.00014
iter=248 terr=0.00024 serr=0.00879 act=1528756 obj=3814.37558 diff=0.00017
iter=249 terr=0.00024 serr=0.00898 act=1528756 obj=3811.81088 diff=0.00067
iter=250 terr=0.00024 serr=0.00885 act=1528756 obj=3809.35146 diff=0.00065
iter=251 terr=0.00024 serr=0.00898 act=1528756 obj=3807.25064 diff=0.00055
iter=252 terr=0.00024 serr=0.00885 act=1528756 obj=3805.36324 diff=0.00050
iter=253 terr=0.00024 serr=0.00892 act=1528756 obj=3804.16106 diff=0.00032
iter=254 terr=0.00024 serr=0.00898 act=1528756 obj=3803.05271 diff=0.00029
iter=255 terr=0.00023 serr=0.00898 act=1528756 obj=3801.98689 diff=0.00028
iter=256 terr=0.00023 serr=0.00873 act=1528756 obj=3800.79246 diff=0.00031
iter=257 terr=0.00023 serr=0.00879 act=1528756 obj=3798.26422 diff=0.00067
iter=258 terr=0.00026 serr=0.00956 act=1528756 obj=3814.02915 diff=0.00415
iter=259 terr=0.00023 serr=0.00879 act=1528756 obj=3797.66446 diff=0.00429
iter=260 terr=0.00023 serr=0.00873 act=1528756 obj=3796.54867 diff=0.00029
iter=261 terr=0.00024 serr=0.00885 act=1528756 obj=3795.13389 diff=0.00037
iter=262 terr=0.00024 serr=0.00898 act=1528756 obj=3794.35648 diff=0.00020
iter=263 terr=0.00023 serr=0.00879 act=1528756 obj=3791.97100 diff=0.00063
iter=264 terr=0.00023 serr=0.00873 act=1528756 obj=3789.19756 diff=0.00073
iter=265 terr=0.00025 serr=0.00962 act=1528756 obj=3801.68233 diff=0.00329
iter=266 terr=0.00024 serr=0.00911 act=1528756 obj=3788.59347 diff=0.00344
iter=267 terr=0.00024 serr=0.00911 act=1528756 obj=3786.52540 diff=0.00055
iter=268 terr=0.00026 serr=0.00956 act=1528756 obj=3786.42046 diff=0.00003
iter=269 terr=0.00023 serr=0.00898 act=1528756 obj=3785.03628 diff=0.00037
iter=270 terr=0.00024 serr=0.00917 act=1528756 obj=3783.52829 diff=0.00040
iter=271 terr=0.00024 serr=0.00924 act=1528756 obj=3781.57613 diff=0.00052
iter=272 terr=0.00024 serr=0.00924 act=1528756 obj=3779.05982 diff=0.00067
iter=273 terr=0.00025 serr=0.00956 act=1528756 obj=3778.15589 diff=0.00024
iter=274 terr=0.00025 serr=0.00943 act=1528756 obj=3777.32484 diff=0.00022
iter=275 terr=0.00024 serr=0.00911 act=1528756 obj=3775.84352 diff=0.00039
iter=276 terr=0.00024 serr=0.00917 act=1528756 obj=3775.45610 diff=0.00010
